time_s,trolley_x_m,support_down_m,payload_x_m,payload_down_m,swing_rad,natural_length_m,actual_length_m,extension_m,tension_N,energy_error_J
0.92,0.0727804010441669,0.0409191857240117,-0.0536417556269649,2.04186188763817,-0.0630974279142176,2,2.00493248216515,0.0049324821651493,49.3193692297154,-4.45719267050393e-10
0.93,0.0741003796223941,0.0409067880881942,-0.056122202708652,2.04160240439951,-0.0649969690056437,2,2.00492914340539,0.00492914340538864,49.286897375324,-4.33473895666836e-10
0.94,0.0754239911300623,0.0408942908153149,-0.0585386268711261,2.04134025399436,-0.0668665417456264,2,2.00492644119955,0.0049264411995491,49.2608271221597,-3.93181459612535e-10
0.95,0.0767508796230901,0.0408819074654798,-0.0608892241655544,2.04107607942157,-0.0687050617788391,2,2.00492431869586,0.00492431869586074,49.2403542335473,-3.73494124517038e-10
0.96,0.0780806811048101,0.0408698718238847,-0.0631722158047829,2.04081041540877,-0.0705114574152565,2,2.00492258173725,0.00492258173725135,49.2233691934259,-3.68565844510726e-10
0.97,0.079413024213767,0.0408584205484661,-0.0653858514707995,2.04054372922391,-0.0722846701129718,2,2.00492095807588,0.00492095807588111,49.2070873697527,-3.47521567078957e-10
0.98,0.0807475312487933,0.0408477727276297,-0.0675284138716478,2.04027647469514,-0.0740236548089289,2,2.00491917297252,0.00491917297252309,49.1888153160781,-3.15299675257563e-10
0.99,0.0820838192806133,0.040838110689984,-0.0695982235442241,2.04000914451407,-0.0757273801226918,2,2.00491702187317,0.00491702187317022,49.1666587209904,-3.17321446896557e-10
1,0.0834215010791302,0.0408295660593184,-0.0715936428183802,2.03974230693828,-0.077394828492983,2,2.00491442223498,0.00491442223498106,49.1399985434033,-3.45556333547492e-10
1.01,0.0847601856397757,0.0408222136770365,-0.0735130780755777,2.03947661763392,-0.0790249963231489,2,2.00491143257336,0.00491143257335569,49.109627397105,-3.56352281016825e-10
1.02,0.0860994782014925,0.0408160741274934,-0.0753549798718704,2.03921280394433,-0.0806168942109598,2,2.00490823525028,0.00490823525028183,49.0775251885576,-3.7102626526675e-10
1.03,0.0874389797895414,0.0408111235613426,-0.077117841058063,2.0389516260152,-0.0821695473169173,2,2.00490508873463,0.0049050887346338,49.0463441320099,-3.73290592881048e-10
1.04,0.0887782864454751,0.0408073079412205,-0.0788001935463705,2.03869382478169,-0.0836819958937122,2,2.00490226223856,0.00490226223856194,49.0187408632835,-3.6407801773386e-10
1.05,0.0901169883962846,0.0408045579899418,-0.0804006047319927,2.03844006986559,-0.0851532959637938,2,2.00489996954285,0.00489996954285488,48.9967263792599,-3.46771278358915e-10
1.06,0.0914546694379356,0.0408028012481664,-0.0819176746710097,2.03819092006649,-0.0865825201033571,2,2.00489831834396,0.00489831834395593,48.9811932393292,-3.28781946112855e-10
1.07,0.0927909067609575,0.0408019686439111,-0.0833500349260168,2.03794680567483,-0.0879687582755326,2,2.00489728699942,0.00489728699942082,48.9717296362458,-3.07779829400445e-10
